signal_name,total_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio
MOM|open|28,98.80783865278676,-0.022326511208741292,-0.02973971866039108,-0.012501874927653315
MOM|open|18,98.7293868557018,-0.023802882841700353,-0.031812099594883576,-0.019199001408981543
MOM|open|34,98.71263454950471,-0.024118256968311883,-0.032196893682572544,-0.011997090326321066
MOM|open|30,98.26285373036312,-0.032600908051782736,-0.04364265150826085,-0.014621775992173533
MOM|close|37,98.02690396060483,-0.037062581922228596,-0.049724420514946556,-0.02188243563749402
MOM|open|24,97.91957450067444,-0.03909481394006354,-0.05220279938104447,-0.02299469176498329
MOM|open|9,97.76282173801361,-0.04206588838320744,-0.05577648890226671,-0.02262655136562957
MOM|close|27,97.66087036123028,-0.04400020197606583,-0.058345016134438855,-0.03429707474945753
MOM|open|41,97.24941472549501,-0.051822298857446145,-0.06952437897421503,-0.031073225219201424
MOM|close|24,97.09848431065605,-0.05469789443246804,-0.07284789645014067,-0.03611616996630129
MOM|high|20,96.79401138107858,-0.06050918010725145,-0.08081299512604494,-0.03264712955425555
MOM|low|34,96.54807379099498,-0.06521336362123811,-0.08714530084287309,-0.03621282388945879
MOM|open|27,95.75180326744736,-0.08050665538334155,-0.10718263815501985,-0.05707810373315115
MOM|close|8,95.64943435281023,-0.08247975482390248,-0.10901950604943658,-0.05305817389615338
MOM|high|42,95.6316925295183,-0.08282188060213529,-0.11048459381090975,-0.050376386743907604
MOM|open|43,95.42057122276496,-0.08689675179459903,-0.11646785109402516,-0.06105722888104641
MOM|open|20,94.76508886134859,-0.09959198680488691,-0.1330132367177052,-0.04506888911021993
MOM|high|22,94.47939467309028,-0.10514608700868519,-0.1399104156832265,-0.05464500880810936
MOM|close|23,94.44207962048536,-0.10587245826607423,-0.14094479846603142,-0.07920398814370029
MOM|close|39,94.42667985666344,-0.1061722920826263,-0.1427679670473995,-0.05477765185655528
MOM|low|3,94.21887113422697,-0.11022196430374594,-0.15738575942303093,-0.0485714422088602
MOM|low|8,94.20184580902854,-0.11055404406099471,-0.14723348584013804,-0.06400528394882592
MOM|high|25,93.89783564642646,-0.1164914729463475,-0.15464211960621577,-0.06766411123893054
MOM|open|31,93.43838916599144,-0.12549235030208308,-0.16790714155775324,-0.05907230533705132
MOM|high|39,93.43825736892154,-0.12549493711471116,-0.16823456644786908,-0.07513383448596446
MOM|high|3,93.41681491286202,-0.12591583086909516,-0.17770480264062563,-0.04804611620132517
MOM|low|10,93.25295449992753,-0.12913465183510187,-0.17190064641645333,-0.055403130938129166
MOM|open|39,91.93253313757495,-0.15523037993475292,-0.20740243735331682,-0.08916188003872474
MOM|high|21,91.85378428572444,-0.15679566683965487,-0.20855254081710037,-0.0818111292387634
MOM|open|26,91.62162624029786,-0.1614161910609669,-0.21429161581112458,-0.10473387141457997
MOM|open|25,91.5546991082547,-0.16274985654882132,-0.2160254740630173,-0.0781767628068806
MOM|open|23,91.42285085056848,-0.1653793781065389,-0.2194731524242977,-0.09338900115603561
MOM|high|29,91.4164299762078,-0.16550750654186305,-0.219461693652985,-0.0943439991856235
MOM|low|5,91.05812666249821,-0.1726682833681005,-0.2284596297709756,-0.08981366502209324
MOM|close|38,91.01950021326915,-0.17344151761475196,-0.2325781302317394,-0.07790043662923463
MOM|low|37,90.1223281286814,-0.1914717598420442,-0.25610825451292724,-0.09910933633637896
MOM|open|7,89.39976559816405,-0.20609215476868772,-0.27202925599616146,-0.0968561090376803
MOM|low|39,89.33721961869271,-0.20736192601065107,-0.27714541077713517,-0.10680732170887096
MOM|high|9,89.11861255521629,-0.21180525823851576,-0.27823155475346506,-0.08124779285770369
MOM|low|6,89.11388854417804,-0.2119013685102661,-0.2801422677476723,-0.10420673866362302
MOM|open|36,88.51231506045539,-0.2241720702840134,-0.29849309479184094,-0.11018122890405765
MOM|open|42,86.2775560389415,-0.27031757951045454,-0.3606221681250183,-0.14150182301023034
MOM|high|37,83.90469994837797,-0.32031827818607445,-0.4268136971859833,-0.14086926794542293
MOM|open|8,83.78176839233258,-0.32293777652919364,-0.42428719979361945,-0.1126585104650576
MOM|open|21,83.72555278169862,-0.32413662523325787,-0.4294109080867016,-0.14676928149113183
MOM|close|5,83.5903815186483,-0.32702177558818746,-0.43143286670604863,-0.10153790525606522
MOM|high|4,82.02193832164225,-0.3607610033371493,-0.5004137576466654,-0.10503235656498663
MOM|high|38,81.16302471848783,-0.3794452813373677,-0.5040932490015105,-0.15809130321480597
MOM|open|4,80.2754368110735,-0.39891171558303046,-0.525607768953807,-0.12153465791512479
MOM|high|2,80.00398237826346,-0.40489782994784057,-0.5346019702844115,-0.1513893669496588
MOM|high|8,79.6847646731418,-0.411956979336463,-0.5403601215040293,-0.14333275708061188
MOM|low|38,79.01969141877761,-0.42673359837616526,-0.568795813019573,-0.17548470558152834
MOM|open|37,77.72658769201922,-0.45573625623165026,-0.6054288899909757,-0.18909251848437805
MOM|open|38,77.5352840680789,-0.46005800186009194,-0.6118819468061788,-0.18299761111776974
MOM|open|6,74.49155728360445,-0.5299335715148225,-0.6940122920373547,-0.17910401526829012
MOM|open|2,71.5391501583478,-0.5998167355689861,-0.7954111664348044,-0.17177437809027118
MOM|high|6,70.64791438303112,-0.6213423263001607,-0.8051516000382345,-0.19442780413708122
MOM|open|5,68.73786884978064,-0.6681792804143579,-0.869363346183154,-0.1974285443688716
MOM|high|5,66.77198757924485,-0.7174302328054928,-0.9278785978150706,-0.19837265137046317
