signal_name,total_return_pct,sharpe_ratio,sortino_ratio,calmar_ratio
VSMOM|low|17,168.28452482764675,1.034413935181494,1.5102436070892622,1.0112489423343476
MOM|low|17,168.28452482764675,1.034413935181494,1.5102436070892622,1.0112489423343476
MOM|close|17,167.35952727460096,1.0227570631877452,1.4799603239001466,1.0258720703164543
VSMOM|close|17,167.35952727460096,1.0227570631877452,1.4799603239001466,1.0258720703164543
VSMOM|close|14,151.67068122081164,0.8172089304902502,1.1722725866783792,0.865608834686161
MOM|close|14,151.67068122081164,0.8172089304902502,1.1722725866783792,0.865608834686161
VSMOM|low|16,151.24657214751772,0.8114336915787771,1.1749628075167284,0.795123130416117
MOM|low|16,151.24657214751772,0.8114336915787771,1.1749628075167284,0.795123130416117
VSMOM|close|15,147.21620675634335,0.75593094272439,1.0797086455354237,0.7086089478004258
MOM|close|15,147.21620675634335,0.75593094272439,1.0797086455354237,0.7086089478004258
MOM|close|16,147.21109040133143,0.755859882847893,1.0255719813200035,0.5586142497316071
VSMOM|close|16,147.21109040133143,0.755859882847893,1.0255719813200035,0.5586142497316071
MOM|low|14,143.47868171559284,0.7034251447435413,1.0150128366364615,0.618836430924301
VSMOM|low|14,143.47868171559284,0.7034251447435413,1.0150128366364615,0.618836430924301
VSMOM|low|15,140.07526120299062,0.6547058819991407,0.9399543189278725,0.3917316857584881
MOM|low|15,140.07526120299062,0.6547058819991407,0.9399543189278725,0.3917316857584881
MOM|close|13,137.07917334131741,0.6110713336058577,0.8305312282409087,0.43386785299028546
VSMOM|close|13,137.07917334131741,0.6110713336058577,0.8305312282409087,0.43386785299028546
MOM|low|18,135.66827425335293,0.5902730674024322,0.803917009316657,0.5471093672225997
VSMOM|low|18,135.66827425335293,0.5902730674024322,0.803917009316657,0.5471093672225997
VSMOM|close|18,134.2010135653847,0.5684697667264552,0.7683125559243288,0.5265562795047739
MOM|close|18,134.2010135653847,0.5684697667264552,0.7683125559243288,0.5265562795047739
VOTEMOM|close|5_10_15_20,131.6928946885463,0.5626805702901343,0.7502678922577203,0.6673258067762672
MOM|high|17,130.37286683078872,0.5107227303177669,0.7279468990600996,0.43801743764164136
VSMOM|high|17,130.37286683078872,0.5107227303177669,0.7279468990600996,0.43801743764164136
MOM|low|13,127.99300784497447,0.4741734973238918,0.6448545191013251,0.3281209016072642
VSMOM|low|13,127.99300784497447,0.4741734973238918,0.6448545191013251,0.3281209016072642
VSMOM|low|46,126.90833798120644,0.45734467297880316,0.6203319847603205,0.3904170251426081
MOM|low|46,126.90833798120644,0.45734467297880316,0.6203319847603205,0.3904170251426081
SMA|low|14|15,125.97662216100495,0.44280180682713766,0.6459160946178363,0.3248366527155734
VSMOM|low|11,125.71959823039447,0.43877574996527835,0.5927751330134476,0.24740458962341963
MOM|low|11,125.71959823039447,0.43877574996527835,0.5927751330134476,0.24740458962341963
MOM|close|47,124.60934390578511,0.4213124680068667,0.5710724060426073,0.33456756037498014
VSMOM|close|47,124.60934390578511,0.4213124680068667,0.5710724060426073,0.33456756037498014
MOM|close|20,124.04987581835431,0.4124679076108791,0.5562582651128429,0.33031514167182846
VSMOM|close|20,124.04987581835431,0.4124679076108791,0.5562582651128429,0.33031514167182846
VSMOM|low|49,124.012301679513,0.41187282016302906,0.5606854171951241,0.2986464559523674
MOM|low|49,124.012301679513,0.41187282016302906,0.5606854171951241,0.2986464559523674
MOM|close|33,123.38286254836959,0.40188364727512227,0.5468024166288965,0.3498194391084987
VSMOM|close|33,123.38286254836959,0.40188364727512227,0.5468024166288965,0.3498194391084987
SMA|close|12|20,123.35294836989124,0.4014079116934553,0.579838559467184,0.20351467329488973
VSMOM|close|30,122.95770181562906,0.39511452547388465,0.5337192020050702,0.34397635126486725
MOM|close|30,122.95770181562906,0.39511452547388465,0.5337192020050702,0.34397635126486725
MACD|close|12|26|9,122.68896489489269,0.3908267017363633,0.5546518780081798,0.3567660148815936
MOM|close|46,122.64987571559094,0.3902024637216207,0.5285878811450154,0.3060433116420926
VSMOM|close|46,122.64987571559094,0.3902024637216207,0.5285878811450154,0.3060433116420926
VSMOM|low|47,122.11885178801847,0.3817068051265833,0.5177986828406801,0.31962001064276746
MOM|low|47,122.11885178801847,0.3817068051265833,0.5177986828406801,0.31962001064276746
MOM|close|41,121.99668379892408,0.37974832984211,0.5150253712020506,0.316561780404044
VSMOM|close|41,121.99668379892408,0.37974832984211,0.5150253712020506,0.316561780404044
VSMOM|low|45,121.86992720793582,0.3777147248858725,0.5128478446029963,0.34362121993632744
MOM|low|45,121.86992720793582,0.3777147248858725,0.5128478446029963,0.34362121993632744
VSMOM|low|12,121.45254857979788,0.3710072278826754,0.49994490906671274,0.19642663889758075
MOM|low|12,121.45254857979788,0.3710072278826754,0.49994490906671274,0.19642663889758075
VSMOM|low|30,120.97183192773062,0.3632602045303444,0.49050401179666914,0.22866696398881758
MOM|low|30,120.97183192773062,0.3632602045303444,0.49050401179666914,0.22866696398881758
VSMOM|low|7,119.94400823602898,0.3466177560998025,0.46594188941255055,0.307666026076186
MOM|low|7,119.94400823602898,0.3466177560998025,0.46594188941255055,0.307666026076186
VSMOM|close|36,119.56244381884005,0.34041201840550656,0.4597183129260198,0.30494408012617485
MOM|close|36,119.56244381884005,0.34041201840550656,0.4597183129260198,0.30494408012617485
MOM|high|16,119.12737175307586,0.3333177219609399,0.4472893337023134,0.30809968644632646
